current_number,current_name,current_family,disposition,final_number,final_name,final_channel_key,old_count,final_count,count_changed,migration_note
773,Gabbie Carter: Point Taken,performer_tag,retire,,,,28,,,not selected in the v4 final catalog
774,Asa Akira: Knead to Know,performer_tag,retire,,,,23,,,not selected in the v4 final catalog
775,Anissa Kate: Between the Headlines,performer_tag,retire,,,,84,,,not selected in the v4 final catalog
776,Adriana Chechik: Unexpected Weather,performer_tag,retire,,,,26,,,not selected in the v4 final catalog
777,Penny Barber: One-Woman Programming,performer_tag,retire,,,,58,,,not selected in the v4 final catalog
778,Riley Reid: Less Is More TV,performer_tag,retire,,,,109,,,not selected in the v4 final catalog
779,Xander Corvus: Between the Headlines,performer_tag,retire,,,,93,,,not selected in the v4 final catalog
780,John Strong: Standing Room Only,performer_tag,retire,,,,7,,,not selected in the v4 final catalog
781,Abella Danger: Rear View Review,performer_tag,retire,,,,106,,,not selected in the v4 final catalog
782,Brandi Love: Aftermarket Features,performer_tag,retire,,,,78,,,not selected in the v4 final catalog
783,Nicole Aniston: Aftermarket Features,performer_tag,retire,,,,84,,,not selected in the v4 final catalog
784,Rissa May: Between the Headlines,performer_tag,keep,784,Rissa May: Between the Headlines,784|Rissa May: Between the Headlines,55,55,no,"concept survives; number, name, and identity preserved"
785,"Maestro: Slim Pickings, Big Ratings",performer_tag,retire,,,,38,,,not selected in the v4 final catalog
786,Krissy Lynn: Aftermarket Features,performer_tag,retire,,,,68,,,not selected in the v4 final catalog
787,John Long: Inside Information,performer_tag,retire,,,,35,,,not selected in the v4 final catalog
788,Brad Newman: Knit Happens,performer_tag,retire,,,,35,,,not selected in the v4 final catalog
789,Stacy Cruz: Lip Service,performer_tag,retire,,,,57,,,not selected in the v4 final catalog
790,Romi Rain: Aftermarket Features,performer_tag,retire,,,,69,,,not selected in the v4 final catalog
791,Rebel Lynn: Small Screen Energy,performer_tag,retire,,,,42,,,not selected in the v4 final catalog
792,Jessy Jones: Regular Programming,performer_tag,retire,,,,38,,,not selected in the v4 final catalog
793,Cory Chase: Reality Needs a Producer,performer_tag,retire,,,,24,,,not selected in the v4 final catalog
794,Jordi El Nino Polla: Dress Rehearsal,performer_tag,retire,,,,28,,,not selected in the v4 final catalog
795,Johnny Castle: Roundabout Programming,performer_tag,retire,,,,74,,,not selected in the v4 final catalog
796,Abigail Mac: Aftermarket Features,performer_tag,retire,,,,57,,,not selected in the v4 final catalog
797,Oliver Flynn: Scenic Route,performer_tag,retire,,,,54,,,not selected in the v4 final catalog
799,Kendra Lust: Rear View Review,performer_tag,retire,,,,79,,,not selected in the v4 final catalog
800,Premium Bukkake: Crowd-Funded Coverage,studio_tag,retire,,,,174,,,not selected in the v4 final catalog
801,Hot Milfs Fuck: Handle With Flair,studio_tag,retire,,,,56,,,not selected in the v4 final catalog
802,Tonight's Girlfriend: Do Not Disturb-ish,studio_tag,retire,,,,75,,,not selected in the v4 final catalog
803,2 Drops: Forecast: Golden Opportunity,studio_tag,retire,,,,25,,,not selected in the v4 final catalog
804,Touch My Wife: Reality Needs a Producer,studio_tag,retire,,,,118,,,not selected in the v4 final catalog
805,Big Naturals: More to the Story,studio_tag,retire,,,,32,,,not selected in the v4 final catalog
806,"Vixen: No Shoes, Full Service",studio_tag,retire,,,,189,,,not selected in the v4 final catalog
807,Exploited College Girls: Park & Recreation,studio_tag,retire,,,,31,,,not selected in the v4 final catalog
808,"Deep Lush: Rom-Com, Credits Optional",studio_tag,retire,,,,97,,,not selected in the v4 final catalog
810,Sinful XXX: Good Lighting Department,studio_tag,retire,,,,121,,,not selected in the v4 final catalog
811,Sex and Submission: The Mute Button,studio_tag,retire,,,,94,,,not selected in the v4 final catalog
812,LA Sublime: Previously On Everything,studio_tag,retire,,,,25,,,not selected in the v4 final catalog
813,The Upper Floor: Ahead of the Curve,studio_tag,retire,,,,171,,,not selected in the v4 final catalog
814,XXX Shades: Crowd-Funded Coverage,studio_tag,retire,,,,35,,,not selected in the v4 final catalog
815,Tushy: Scenic Route,studio_tag,retire,,,,387,,,not selected in the v4 final catalog
816,Dungeon Sex: The Basement Committee,studio_tag,retire,,,,18,,,not selected in the v4 final catalog
817,RK Prime: Flex Scheduling,studio_tag,retire,,,,179,,,not selected in the v4 final catalog
818,The Training of O: Point of Contention,studio_tag,retire,,,,35,,,not selected in the v4 final catalog
819,Brazzers Exxtra: Flex Scheduling,studio_tag,retire,,,,161,,,not selected in the v4 final catalog
820,Tushy Raw: Batteries Not Included,studio_tag,retire,,,,216,,,not selected in the v4 final catalog
821,Nubile Films: Point Taken,studio_tag,retire,,,,34,,,not selected in the v4 final catalog
822,Mormon Girlz: Two-Woman Double Bill,studio_tag,retire,,,,63,,,not selected in the v4 final catalog
823,Nuru Massage: Steam Team Six,studio_tag,retire,,,,28,,,not selected in the v4 final catalog
824,Pure Taboo: Scenic Route,studio_tag,retire,,,,185,,,not selected in the v4 final catalog
825,Casting Couch X: Couch Potato Confidential,studio_tag,retire,,,,110,,,not selected in the v4 final catalog
826,Love Her Feet: Knead to Know,studio_tag,retire,,,,27,,,not selected in the v4 final catalog
827,Passion HD: Lip Service,studio_tag,retire,,,,223,,,not selected in the v4 final catalog
828,Babes: Two-Woman Double Bill,studio_tag,retire,,,,132,,,not selected in the v4 final catalog
829,"Men In Pain: Cardio, Allegedly",studio_tag,retire,,,,225,,,not selected in the v4 final catalog
830,Jules Jordan: Brief Encounters,studio_tag,retire,,,,238,,,not selected in the v4 final catalog
832,The White Boxxx: Crowd-Funded Coverage,studio_tag,retire,,,,48,,,not selected in the v4 final catalog
833,Public Disgrace: Ensemble Cast Away,studio_tag,retire,,,,56,,,not selected in the v4 final catalog
834,MILFs Like it Big: Dress Rehearsal,studio_tag,retire,,,,71,,,not selected in the v4 final catalog
835,Madonna: Terms & Conditions Apply,studio_tag,retire,,,,83,,,duplicate Madonna identity retired; the unique studio/network concept is preserved (studio concept survives at #407)
836,Evil Angel: Scenic Route,studio_tag,retire,,,,139,,,not selected in the v4 final catalog
837,Fucked And Bound: The Mute Button,studio_tag,retire,,,,44,,,not selected in the v4 final catalog
838,Girlsway: Two-Woman Double Bill,studio_tag,retire,,,,34,,,not selected in the v4 final catalog
839,Private Society: Inside Information,studio_tag,retire,,,,90,,,not selected in the v4 final catalog
840,Lubed: Slick Production Values,studio_tag,retire,,,,36,,,not selected in the v4 final catalog
841,Dirty Wives Club: Knit Happens,studio_tag,retire,,,,69,,,not selected in the v4 final catalog
842,New Sensations: You Are Here-ish,studio_tag,retire,,,,5,,,not selected in the v4 final catalog
843,Digital Playground: Regular Programming,studio_tag,retire,,,,119,,,not selected in the v4 final catalog
844,"Device Bondage: Slim Pickings, Big Ratings",studio_tag,retire,,,,74,,,not selected in the v4 final catalog
845,Spizoo: Reality Needs a Producer,studio_tag,retire,,,,21,,,not selected in the v4 final catalog
847,Pornstars Like It Big: Regular Programming,studio_tag,retire,,,,63,,,not selected in the v4 final catalog
848,Lethal Hardcore: Reality Needs a Producer,studio_tag,retire,,,,19,,,not selected in the v4 final catalog
849,Deeper: Fuzz Worth Watching,studio_tag,retire,,,,127,,,not selected in the v4 final catalog
850,Look At Her Now: Flex Scheduling,studio_tag,retire,,,,38,,,not selected in the v4 final catalog
851,Backroom Casting Couch: Solar Panel Discussion,studio_tag,retire,,,,17,,,not selected in the v4 final catalog
852,Sneaky Sex: Flex Scheduling,studio_tag,retire,,,,30,,,not selected in the v4 final catalog
853,Shane Diesel XXX: The Third-Wheel Deal,studio_tag,retire,,,,29,,,not selected in the v4 final catalog
854,Thundercock: Terms & Conditions Apply,studio_tag,retire,,,,37,,,not selected in the v4 final catalog
855,Baby Got Boobs: Regular Programming,studio_tag,retire,,,,40,,,not selected in the v4 final catalog
856,I Have A Wife: Middle of the Rear,studio_tag,retire,,,,49,,,not selected in the v4 final catalog
857,Elegant Angel: Ring Information Desk,studio_tag,retire,,,,108,,,not selected in the v4 final catalog
858,Interracial Pass: Two Men & a Plot Twist,studio_tag,retire,,,,31,,,not selected in the v4 final catalog
859,Dorcel Club: Knit Happens,studio_tag,retire,,,,41,,,not selected in the v4 final catalog
860,Dylan Ryan & Krysta Kaos: Scheduling Conflict,performer_pair,keep,860,Dylan Ryan & Krysta Kaos: Scheduling Conflict,860|Dylan Ryan & Krysta Kaos: Scheduling Conflict,24,24,no,"concept survives; number, name, and identity preserved"
861,Beretta James + Dylan Ryan: The Crossover Episode,performer_pair,keep,861,Beretta James + Dylan Ryan: The Crossover Episode,861|Beretta James + Dylan Ryan: The Crossover Episode,24,24,no,"concept survives; number, name, and identity preserved"
862,"Iona Grace & Sparky Sin Claire: Co-Stars, Co-Conspirators",performer_pair,keep,862,"Iona Grace & Sparky Sin Claire: Co-Stars, Co-Conspirators","862|Iona Grace & Sparky Sin Claire: Co-Stars, Co-Conspirators",23,23,no,"concept survives; number, name, and identity preserved"
863,The Pope + Krysta Kaos: Shared Screen Time,performer_pair,retire,,,,22,,,not selected in the v4 final catalog
864,Dylan Ryan & Maestro Stefanos: The Joint Statement,performer_pair,retire,,,,21,,,not selected in the v4 final catalog
865,Iona Grace + Lilla Katt: Double Trouble Desk,performer_pair,keep,865,Iona Grace + Lilla Katt: Double Trouble Desk,865|Iona Grace + Lilla Katt: Double Trouble Desk,21,21,no,"concept survives; number, name, and identity preserved"
866,Mick Blue & Markus Dupree: The Buddy System,performer_pair,retire,,,,21,,,not selected in the v4 final catalog
867,Xander Corvus + Luna Star: Meeting Adjourned,performer_pair,retire,,,,20,,,not selected in the v4 final catalog
868,Nerine Mechanique & Lilla Katt: Scheduling Conflict,performer_pair,keep,868,Nerine Mechanique & Lilla Katt: Scheduling Conflict,868|Nerine Mechanique & Lilla Katt: Scheduling Conflict,19,19,no,"concept survives; number, name, and identity preserved"
869,Iona Grace + Nerine Mechanique: The Crossover Episode,performer_pair,retire,,,,19,,,not selected in the v4 final catalog
870,"Manuel Ferrara & Riley Reid: Co-Stars, Co-Conspirators",performer_pair,retire,,,,19,,,not selected in the v4 final catalog
871,Krysta Kaos + Maestro Stefanos: Shared Screen Time,performer_pair,keep,871,Krysta Kaos + Maestro Stefanos: Shared Screen Time,871|Krysta Kaos + Maestro Stefanos: Shared Screen Time,18,18,no,"concept survives; number, name, and identity preserved"
872,Francesca Le & Mark Wood: The Joint Statement,performer_pair,keep,872,Francesca Le & Mark Wood: The Joint Statement,872|Francesca Le & Mark Wood: The Joint Statement,18,18,no,"concept survives; number, name, and identity preserved"
873,Chris Strokes + Jules Jordan: Double Trouble Desk,performer_pair,retire,,,,18,,,not selected in the v4 final catalog
874,Danny D & Keiran Lee: The Buddy System,performer_pair,retire,,,,18,,,not selected in the v4 final catalog
875,Mick Blue + Luna Star: Meeting Adjourned,performer_pair,retire,,,,18,,,not selected in the v4 final catalog
876,Riley Reid & Mick Blue: Scheduling Conflict,performer_pair,retire,,,,18,,,not selected in the v4 final catalog
877,Manuel Ferrara + Abella Danger: The Crossover Episode,performer_pair,retire,,,,18,,,not selected in the v4 final catalog
878,"Skin Diamond & Krysta Kaos: Co-Stars, Co-Conspirators",performer_pair,retire,,,,17,,,not selected in the v4 final catalog
879,Xander Corvus + Nicole Aniston: Shared Screen Time,performer_pair,retire,,,,17,,,not selected in the v4 final catalog
880,Alberto Blanco & Christian Clay: The Joint Statement,performer_pair,retire,,,,16,,,not selected in the v4 final catalog
881,The Pope + Dylan Ryan: Double Trouble Desk,performer_pair,retire,,,,16,,,not selected in the v4 final catalog
882,The Pope & Iona Grace: The Buddy System,performer_pair,retire,,,,16,,,not selected in the v4 final catalog
883,Owen Gray + Small Hands: Meeting Adjourned,performer_pair,retire,,,,16,,,not selected in the v4 final catalog
884,Mia Malkova & Danny Mountain: Scheduling Conflict,performer_pair,retire,,,,16,,,not selected in the v4 final catalog
885,The Pope + Maestro Stefanos: The Crossover Episode,performer_pair,retire,,,,15,,,not selected in the v4 final catalog
886,"Casey Calvert & The Pope: Co-Stars, Co-Conspirators",performer_pair,retire,,,,14,,,not selected in the v4 final catalog
887,Erik Everhard + Dani Daniels: Shared Screen Time,performer_pair,retire,,,,14,,,not selected in the v4 final catalog
888,Abella Danger & James Deen: The Joint Statement,performer_pair,retire,,,,14,,,not selected in the v4 final catalog
889,Mick Blue + Abella Danger: Double Trouble Desk,performer_pair,retire,,,,14,,,not selected in the v4 final catalog
890,Johnny Sins & Keiran Lee: The Buddy System,performer_pair,retire,,,,14,,,not selected in the v4 final catalog
891,Sparky Sin Claire + Lilla Katt: Meeting Adjourned,performer_pair,retire,,,,13,,,not selected in the v4 final catalog
892,The Pope & Skin Diamond: Scheduling Conflict,performer_pair,retire,,,,13,,,not selected in the v4 final catalog
893,Xander Corvus + Danny D: The Crossover Episode,performer_pair,retire,,,,13,,,not selected in the v4 final catalog
894,"Riley Reid & James Deen: Co-Stars, Co-Conspirators",performer_pair,retire,,,,13,,,not selected in the v4 final catalog
895,Derrick Pierce + Dylan Ryan: Shared Screen Time,performer_pair,retire,,,,13,,,not selected in the v4 final catalog
896,Emily Willis & Mick Blue: The Joint Statement,performer_pair,retire,,,,13,,,not selected in the v4 final catalog
897,Mickey Mod + Owen Gray: Double Trouble Desk,performer_pair,retire,,,,13,,,not selected in the v4 final catalog
898,Dylan Ryan & Odile: The Buddy System,performer_pair,retire,,,,12,,,not selected in the v4 final catalog
899,Iona Grace + Krysta Kaos: Meeting Adjourned,performer_pair,retire,,,,12,,,not selected in the v4 final catalog
