channel_id,channel_number,channel_name,proposed_name,category,channel_type,disposition,deployment,scene_count,library_percent,distinct_performers,distinct_studios,filter_definition,tag_ids,tag_names,performer_ids,performer_names,studio_ids,studio_names,count_changed,quality_score,reason_selected
jw:v1:studio:198,481,Kink,Kink,Studios,studio_spotlight,new,import-ready,1792,8.83,940,21,"{""include"":{""studios_any"":[""198""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,198,Kink,,88,"hierarchical network/studio, 1792 post-JAV scenes"
jw:v1:studio:200,482,Dorcel,Dorcel,Studios,studio_spotlight,new,import-ready,131,0.65,204,2,"{""include"":{""studios_any"":[""200""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,200,Dorcel,,70,"hierarchical network/studio, 131 post-JAV scenes"
jw:v1:studio:203,483,Kelly Madison Media,Kelly Madison Media,Studios,studio_spotlight,new,import-ready,271,1.34,199,9,"{""include"":{""studios_any"":[""203""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,203,Kelly Madison Media,,77,"hierarchical network/studio, 271 post-JAV scenes"
jw:v1:studio:206,484,Girlsway (Network),Girlsway (Network),Studios,studio_spotlight,new,import-ready,82,0.4,94,6,"{""include"":{""studios_any"":[""206""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,206,Girlsway (Network),,64,"hierarchical network/studio, 82 post-JAV scenes"
jw:v1:studio:208,485,Fuck You Cash,Fuck You Cash,Studios,studio_spotlight,new,import-ready,1130,5.57,656,21,"{""include"":{""studios_any"":[""208""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,208,Fuck You Cash,,87,"hierarchical network/studio, 1130 post-JAV scenes"
jw:v1:studio:212,486,Metro HD,Metro HD,Studios,studio_spotlight,new,import-ready,73,0.36,70,4,"{""include"":{""studios_any"":[""212""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,212,Metro HD,,63,"hierarchical network/studio, 73 post-JAV scenes"
jw:v1:studio:217,487,Nubiles Porn (Network),Nubiles Porn (Network),Studios,studio_spotlight,new,import-ready,91,0.45,86,12,"{""include"":{""studios_any"":[""217""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,217,Nubiles Porn (Network),,65,"hierarchical network/studio, 91 post-JAV scenes"
jw:v1:studio:2204,488,Manipulative Media,Manipulative Media,Studios,studio_spotlight,new,import-ready,205,1.01,231,2,"{""include"":{""studios_any"":[""2204""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,2204,Manipulative Media,,74,"hierarchical network/studio, 205 post-JAV scenes"
jw:v1:studio:223,489,Reality Kings,Reality Kings,Studios,studio_spotlight,new,import-ready,910,4.48,848,25,"{""include"":{""studios_any"":[""223""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,223,Reality Kings,,84,"hierarchical network/studio, 910 post-JAV scenes"
490|The Fourth Wall Is on Lunch,490,The Fourth Wall Is on Lunch,Behind the scenes,Production Styles,tag_spotlight,keep,import-ready,227,1.12,260,48,"{""include"":{""tags_all"":[""10219""]},""exclude"":{""tags_any"":[""9320""]}}",10219,PROD: Behind the scenes,,,,,no,77,"canonical PROD tag, 227 scenes"
491|Method Acting Gone Rogue,491,Method Acting Gone Rogue,Roleplay,Themes,tag_spotlight,keep,import-ready,2402,11.83,1596,240,"{""include"":{""tags_all"":[""8026""]},""exclude"":{""tags_any"":[""9320""]}}",8026,THEME: Roleplay,,,,,no,90,"canonical THEME tag, 2402 scenes"
492|Terms & Conditions Apply,492,Terms & Conditions Apply,Cheating,Themes,tag_spotlight,keep,import-ready,1443,7.11,1080,146,"{""include"":{""tags_all"":[""8020""]},""exclude"":{""tags_any"":[""9320""]}}",8020,THEME: Cheating,,,,,no,88,"canonical THEME tag, 1443 scenes"
493|The Sharing Economy,493,The Sharing Economy,Wife sharing,Themes,tag_spotlight,keep,import-ready,233,1.15,281,25,"{""include"":{""tags_all"":[""8030""]},""exclude"":{""tags_any"":[""9320""]}}",8030,THEME: Wife sharing,,,,,no,75,"canonical THEME tag, 233 scenes"
"494|Rom-Com, Credits Optional",494,"Rom-Com, Credits Optional",Romance,Themes,tag_spotlight,keep,import-ready,630,3.1,524,68,"{""include"":{""tags_all"":[""8027""]},""exclude"":{""tags_any"":[""9320""]}}",8027,THEME: Romance,,,,,no,82,"canonical THEME tag, 630 scenes"
495|Neighborhood Watch-ish,495,Neighborhood Watch-ish,Voyeurism,Themes,tag_spotlight,keep,import-ready,617,3.04,727,94,"{""include"":{""tags_all"":[""8024""]},""exclude"":{""tags_any"":[""9320""]}}",8024,THEME: Voyeurism,,,,,no,83,"canonical THEME tag, 617 scenes"
496|Standing Room Only,496,Standing Room Only,Gangbang,Themes,tag_spotlight,keep,import-ready,118,0.58,355,48,"{""include"":{""tags_all"":[""8036""]},""exclude"":{""tags_any"":[""9320""]}}",8036,THEME: Gangbang,,,,,no,72,"canonical THEME tag, 118 scenes"
497|The Unscheduled Interview,497,The Unscheduled Interview,Interview,Production Styles,tag_spotlight,keep,import-ready,207,1.02,263,60,"{""include"":{""tags_all"":[""10221""]},""exclude"":{""tags_any"":[""9320""]}}",10221,PROD: Interview,,,,,no,77,"canonical PROD tag, 207 scenes"
498|Knead to Know,498,Knead to Know,Massage,Themes,tag_spotlight,keep,import-ready,367,1.81,431,100,"{""include"":{""tags_all"":[""8028""]},""exclude"":{""tags_any"":[""9320""]}}",8028,THEME: Massage,,,,,no,79,"canonical THEME tag, 367 scenes"
499|The Third-Wheel Deal,499,The Third-Wheel Deal,Cuckolding,Themes,tag_spotlight,keep,import-ready,332,1.64,463,59,"{""include"":{""tags_all"":[""8021""]},""exclude"":{""tags_any"":[""9320""]}}",8021,THEME: Cuckolding,,,,,no,78,"canonical THEME tag, 332 scenes"
500|Clap Back TV,500,Clap Back TV,Spanking/impact,Kinks & Fetish,tag_spotlight,keep,import-ready,3932,19.37,2170,262,"{""include"":{""tags_all"":[""8066""]},""exclude"":{""tags_any"":[""9320""]}}",8066,KINK: Spanking/impact,,,,,no,90,"canonical KINK tag, 3932 scenes"
501|Management & Other Issues,501,Management & Other Issues,Dom/Sub,Kinks & Fetish,tag_spotlight,keep,import-ready,2219,10.93,1403,181,"{""include"":{""tags_all"":[""8067""]},""exclude"":{""tags_any"":[""9320""]}}",8067,KINK: Dom/Sub,,,,,no,89,"canonical KINK tag, 2219 scenes"
502|Roast Department,502,Roast Department,Humiliation,Kinks & Fetish,tag_spotlight,keep,import-ready,2050,10.1,1330,191,"{""include"":{""tags_all"":[""8068""]},""exclude"":{""tags_any"":[""9320""]}}",8068,KINK: Humiliation,,,,,no,89,"canonical KINK tag, 2050 scenes"
503|Knot Your Average Network,503,Knot Your Average Network,Bondage,Kinks & Fetish,tag_spotlight,keep,import-ready,1962,9.67,1226,117,"{""include"":{""tags_all"":[""8065""]},""exclude"":{""tags_any"":[""9320""]}}",8065,KINK: Bondage,,,,,no,88,"canonical KINK tag, 1962 scenes"
"504|Please Hold, Indefinitely",504,"Please Hold, Indefinitely",Chastity/orgasm control,Kinks & Fetish,tag_spotlight,keep,import-ready,417,2.05,321,40,"{""include"":{""tags_all"":[""8074""]},""exclude"":{""tags_any"":[""9320""]}}",8074,KINK: Chastity/orgasm control,,,,,no,77,"canonical KINK tag, 417 scenes"
505|Sole Proprietorship,505,Sole Proprietorship,Foot fetish,Kinks & Fetish,tag_spotlight,keep,import-ready,1309,6.45,1148,246,"{""include"":{""tags_all"":[""8073""]},""exclude"":{""tags_any"":[""9320""]}}",8073,KINK: Foot fetish,,,,,no,89,"canonical KINK tag, 1309 scenes"
506|The Mute Button,506,The Mute Button,Gags/restraints,Kinks & Fetish,tag_spotlight,keep,import-ready,578,2.85,537,48,"{""include"":{""tags_all"":[""8070""]},""exclude"":{""tags_any"":[""9320""]}}",8070,KINK: Gags/restraints,,,,,no,81,"canonical KINK tag, 578 scenes"
507|Choose Your Own Remote,507,Choose Your Own Remote,Interactive,Production Styles,tag_spotlight,keep,import-ready,269,1.33,259,17,"{""include"":{""tags_all"":[""10220""]},""exclude"":{""tags_any"":[""9320""]}}",10220,PROD: Interactive,,,,,no,75,"canonical PROD tag, 269 scenes"
"508|Bedtime, Allegedly",508,"Bedtime, Allegedly",Bedroom,Settings,tag_spotlight,keep,import-ready,1460,7.19,1126,232,"{""include"":{""tags_all"":[""8037""]},""exclude"":{""tags_any"":[""9320""]}}",8037,SET: Bedroom,,,,,no,89,"canonical SET tag, 1460 scenes"
509|Nature Calls the Shots,509,Nature Calls the Shots,Outdoor,Settings,tag_spotlight,keep,import-ready,1221,6.02,1111,160,"{""include"":{""tags_all"":[""8040""]},""exclude"":{""tags_any"":[""9320""]}}",8040,SET: Outdoor,,,,,no,88,"canonical SET tag, 1221 scenes"
510|Couch Potato Confidential,510,Couch Potato Confidential,Living room,Settings,tag_spotlight,keep,import-ready,1171,5.77,1062,215,"{""include"":{""tags_all"":[""8039""]},""exclude"":{""tags_any"":[""9320""]}}",8039,SET: Living room,,,,,no,89,"canonical SET tag, 1171 scenes"
511|Steam Team Six,511,Steam Team Six,Bathroom,Settings,tag_spotlight,keep,import-ready,596,2.94,694,116,"{""include"":{""tags_all"":[""8038""]},""exclude"":{""tags_any"":[""9320""]}}",8038,SET: Bathroom,,,,,no,83,"canonical SET tag, 596 scenes"
512|Pool Rules Are Suggestions,512,Pool Rules Are Suggestions,Pool/water,Settings,tag_spotlight,keep,import-ready,273,1.34,396,73,"{""include"":{""tags_all"":[""8048""]},""exclude"":{""tags_any"":[""9320""]}}",8048,SET: Pool/water,,,,,no,78,"canonical SET tag, 273 scenes"
513|Counter Intelligence,513,Counter Intelligence,Kitchen,Settings,tag_spotlight,keep,import-ready,369,1.82,453,81,"{""include"":{""tags_all"":[""8044""]},""exclude"":{""tags_any"":[""9320""]}}",8044,SET: Kitchen,,,,,no,78,"canonical SET tag, 369 scenes"
514|Park & Recreation,514,Park & Recreation,Car,Settings,tag_spotlight,keep,import-ready,228,1.12,308,55,"{""include"":{""tags_all"":[""8043""]},""exclude"":{""tags_any"":[""9320""]}}",8043,SET: Car,,,,,no,77,"canonical SET tag, 228 scenes"
515|Do Not Disturb-ish,515,Do Not Disturb-ish,Hotel,Settings,tag_spotlight,keep,import-ready,194,0.96,256,46,"{""include"":{""tags_all"":[""8042""]},""exclude"":{""tags_any"":[""9320""]}}",8042,SET: Hotel,,,,,no,72,"canonical SET tag, 194 scenes"
516|Brief Encounters,516,Brief Encounters,Lingerie,Wardrobe,tag_spotlight,keep,import-ready,2649,13.05,1611,357,"{""include"":{""tags_all"":[""8051""]},""exclude"":{""tags_any"":[""9320""]}}",8051,WARD: Lingerie,,,,,no,90,"canonical WARD tag, 2649 scenes"
517|Transparency International-ish,517,Transparency International-ish,Sheer clothing,Wardrobe,tag_spotlight,keep,import-ready,32,0.16,69,23,"{""include"":{""tags_all"":[""10215""]},""exclude"":{""tags_any"":[""9320""]}}",10215,WARD: Sheer clothing,,,,,no,57,"canonical WARD tag, 32 scenes"
518|Elevated Programming,518,Elevated Programming,Heels,Wardrobe,tag_spotlight,keep,import-ready,2093,10.31,1482,259,"{""include"":{""tags_all"":[""8052""]},""exclude"":{""tags_any"":[""9320""]}}",8052,WARD: Heels,,,,,no,90,"canonical WARD tag, 2093 scenes"
519|Knit Happens,519,Knit Happens,Stockings,Wardrobe,tag_spotlight,keep,import-ready,1613,7.95,1310,242,"{""include"":{""tags_all"":[""8053""]},""exclude"":{""tags_any"":[""9320""]}}",8053,WARD: Stockings,,,,,no,89,"canonical WARD tag, 1613 scenes"
520|Dress Rehearsal,520,Dress Rehearsal,Dress,Wardrobe,tag_spotlight,keep,import-ready,1526,7.52,1237,218,"{""include"":{""tags_all"":[""8056""]},""exclude"":{""tags_any"":[""9320""]}}",8056,WARD: Dress,,,,,no,89,"canonical WARD tag, 1526 scenes"
521|Minimal Coverage Network,521,Minimal Coverage Network,Thong,Wardrobe,tag_spotlight,keep,import-ready,1059,5.22,960,180,"{""include"":{""tags_all"":[""8055""]},""exclude"":{""tags_any"":[""9320""]}}",8055,WARD: Thong,,,,,no,88,"canonical WARD tag, 1059 scenes"
"522|Say Cheese, Cancel Plans",522,"Say Cheese, Cancel Plans",Photoshoot,Production Styles,tag_spotlight,keep,import-ready,36,0.18,61,24,"{""include"":{""tags_all"":[""10222""]},""exclude"":{""tags_any"":[""9320""]}}",10222,PROD: Photoshoot,,,,,no,56,"canonical PROD tag, 36 scenes"
523|Suit Yourself TV,523,Suit Yourself TV,Swimwear,Wardrobe,tag_spotlight,keep,import-ready,135,0.67,217,57,"{""include"":{""tags_all"":[""10216""]},""exclude"":{""tags_any"":[""9320""]}}",10216,WARD: Swimwear,,,,,no,72,"canonical WARD tag, 135 scenes"
524|Plot Happens,524,Plot Happens,Narrative,Production Styles,tag_spotlight,keep,import-ready,1764,8.69,1264,161,"{""include"":{""tags_all"":[""8085""]},""exclude"":{""tags_any"":[""9320""]}}",8085,PROD: Narrative,,,,,no,89,"canonical PROD tag, 1764 scenes"
525|You Are Here-ish,525,You Are Here-ish,POV,Production Styles,tag_spotlight,keep,import-ready,1115,5.49,859,289,"{""include"":{""tags_all"":[""8084""]},""exclude"":{""tags_any"":[""9320""]}}",8084,PROD: POV,,,,,no,89,"canonical PROD tag, 1115 scenes"
526|Do-It-Yourself Television,526,Do-It-Yourself Television,Amateur,Production Styles,tag_spotlight,keep,import-ready,1361,6.7,1276,174,"{""include"":{""tags_all"":[""8086""]},""exclude"":{""tags_any"":[""9320""]}}",8086,PROD: Amateur,,,,,no,89,"canonical PROD tag, 1361 scenes"
527|Good Lighting Department,527,Good Lighting Department,Glamour,Production Styles,tag_spotlight,keep,import-ready,771,3.8,685,66,"{""include"":{""tags_all"":[""8088""]},""exclude"":{""tags_any"":[""9320""]}}",8088,PROD: Glamour,,,,,no,82,"canonical PROD tag, 771 scenes"
jw:v1:studio:2315,528,La Touraine,La Touraine,Studios,studio_spotlight,new,import-ready,150,0.74,162,2,"{""include"":{""studios_any"":[""2315""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,2315,La Touraine,,69,"hierarchical network/studio, 150 post-JAV scenes"
529|Terms of Endearment: Unfiltered,529,Terms of Endearment: Unfiltered,Dirty talk,Kinks & Fetish,tag_spotlight,keep,import-ready,177,0.87,232,51,"{""include"":{""tags_all"":[""10217""]},""exclude"":{""tags_any"":[""9320""]}}",10217,KINK: Dirty talk,,,,,no,72,"canonical KINK tag, 177 scenes"
530|One-Woman Programming,530,One-Woman Programming,1F,Cast Configurations,tag_spotlight,keep,import-ready,1971,9.71,682,375,"{""include"":{""tags_all"":[""7828""]},""exclude"":{""tags_any"":[""9320""]}}",7828,CAST: 1F,,,,,no,89,"canonical CAST tag, 1971 scenes"
531|Two Women & a Plot Twist,531,Two Women & a Plot Twist,1M2F,Cast Configurations,tag_spotlight,keep,import-ready,1943,9.57,1724,259,"{""include"":{""tags_all"":[""7882""]},""exclude"":{""tags_any"":[""9320""]}}",7882,CAST: 1M2F,,,,,no,90,"canonical CAST tag, 1943 scenes"
532|Ensemble Cast Away,532,Ensemble Cast Away,Group,Cast Configurations,tag_spotlight,keep,import-ready,1263,6.22,2096,244,"{""include"":{""tags_all"":[""6188""]},""exclude"":{""tags_any"":[""9320""]}}",6188,CAST: Group,,,,,no,90,"canonical CAST tag, 1263 scenes"
533|Two-Woman Double Bill,533,Two-Woman Double Bill,2F,Cast Configurations,tag_spotlight,keep,import-ready,946,4.66,856,187,"{""include"":{""tags_all"":[""7849""]},""exclude"":{""tags_any"":[""9320""]}}",7849,CAST: 2F,,,,,no,85,"canonical CAST tag, 946 scenes"
534|Rear View Review,534,Rear View Review,Big ass,Body & Attributes,tag_spotlight,keep,import-ready,3300,16.26,1666,384,"{""include"":{""tags_all"":[""7995""]},""exclude"":{""tags_any"":[""9320""]}}",7995,BODY: Big ass,,,,,no,91,"canonical BODY tag, 3300 scenes"
535|Chest a Minute,535,Chest a Minute,Breast play,Acts,tag_spotlight,keep,import-ready,1277,6.29,1057,207,"{""include"":{""tags_all"":[""10210""]},""exclude"":{""tags_any"":[""9320""]}}",10210,ACT: Breast play,,,,,no,89,"canonical ACT tag, 1277 scenes"
536|Reserved Seating,536,Reserved Seating,Facesitting,Acts,tag_spotlight,keep,import-ready,1634,8.05,1434,199,"{""include"":{""tags_all"":[""10211""]},""exclude"":{""tags_any"":[""9320""]}}",10211,ACT: Facesitting,,,,,no,89,"canonical ACT tag, 1634 scenes"
"537|Cardio, Allegedly",537,"Cardio, Allegedly",Athletic,Body & Attributes,tag_spotlight,keep,import-ready,2770,13.65,1668,200,"{""include"":{""tags_all"":[""8000""]},""exclude"":{""tags_any"":[""9320""]}}",8000,BODY: Athletic,,,,,no,89,"canonical BODY tag, 2770 scenes"
538|The Ensemble Episode,538,The Ensemble Episode,Orgy,Themes,tag_spotlight,keep,import-ready,351,1.73,824,96,"{""include"":{""tags_all"":[""10214""]},""exclude"":{""tags_any"":[""9320""]}}",10214,THEME: Orgy,,,,,no,80,"canonical THEME tag, 351 scenes"
539|Small Screen Energy,539,Small Screen Energy,Petite,Body & Attributes,tag_spotlight,keep,import-ready,2035,10.03,1416,307,"{""include"":{""tags_all"":[""8013""]},""exclude"":{""tags_any"":[""9320""]}}",8013,BODY: Petite,,,,,no,90,"canonical BODY tag, 2035 scenes"
jw:v1:studio:242,540,Brazzers,Brazzers,Studios,studio_spotlight,new,import-ready,1868,9.2,1063,20,"{""include"":{""studios_any"":[""242""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,242,Brazzers,,88,"hierarchical network/studio, 1868 post-JAV scenes"
541|Snack to the Future,541,Snack to the Future,Food play,Kinks & Fetish,tag_spotlight,keep,import-ready,137,0.67,216,36,"{""include"":{""tags_all"":[""10218""]},""exclude"":{""tags_any"":[""9320""]}}",10218,KINK: Food play,,,,,no,71,"canonical KINK tag, 137 scenes"
"542|Slim Pickings, Big Ratings",542,"Slim Pickings, Big Ratings",Slim,Body & Attributes,tag_spotlight,keep,import-ready,1792,8.83,1344,198,"{""include"":{""tags_all"":[""7999""]},""exclude"":{""tags_any"":[""9320""]}}",7999,BODY: Slim,,,,,no,89,"canonical BODY tag, 1792 scenes"
543|Roundabout Programming,543,Roundabout Programming,Rimming,Acts,tag_spotlight,keep,import-ready,2719,13.39,1608,292,"{""include"":{""tags_all"":[""7985""]},""exclude"":{""tags_any"":[""9320""]}}",7985,ACT: Rimming,,,,,no,90,"canonical ACT tag, 2719 scenes"
544|The Other Entrance,544,The Other Entrance,Anal sex,Acts,tag_spotlight,keep,import-ready,3887,19.15,2076,284,"{""include"":{""tags_all"":[""7976""]},""exclude"":{""tags_any"":[""9320""]}}",7976,ACT: Anal sex,,,,,no,90,"canonical ACT tag, 3887 scenes"
545|Special Delivery Desk,545,Special Delivery Desk,Cumshot - mouth,Acts,tag_spotlight,keep,import-ready,3875,19.09,2039,369,"{""include"":{""tags_all"":[""7987""]},""exclude"":{""tags_any"":[""9320""]}}",7987,ACT: Cumshot - mouth,,,,,no,91,"canonical ACT tag, 3875 scenes"
546|Regularly Scheduled Mischief,546,Regularly Scheduled Mischief,Vaginal sex,Acts,tag_spotlight,keep,import-ready,3501,17.25,2062,316,"{""include"":{""tags_all"":[""7975""]},""exclude"":{""tags_any"":[""9320""]}}",7975,ACT: Vaginal sex,,,,,no,91,"canonical ACT tag, 3501 scenes"
547|Manual Override,547,Manual Override,Handjob,Acts,tag_spotlight,keep,import-ready,3331,16.41,1885,370,"{""include"":{""tags_all"":[""7979""]},""exclude"":{""tags_any"":[""9320""]}}",7979,ACT: Handjob,,,,,no,91,"canonical ACT tag, 3331 scenes"
548|Hole Lot of Questions,548,Hole Lot of Questions,Glory hole,Themes,tag_spotlight,keep,import-ready,31,0.15,68,15,"{""include"":{""tags_all"":[""10212""]},""exclude"":{""tags_any"":[""9320""]}}",10212,THEME: Glory hole,,,,,no,56,"canonical THEME tag, 31 scenes"
549|Lip Service Broadcasting,549,Lip Service Broadcasting,Kissing,Acts,tag_spotlight,keep,import-ready,2538,12.5,1779,289,"{""include"":{""tags_all"":[""7984""]},""exclude"":{""tags_any"":[""9320""]}}",7984,ACT: Kissing,,,,,no,90,"canonical ACT tag, 2538 scenes"
jw:v1:studio:2446,550,Love Her Films,Love Her Films,Studios,studio_spotlight,new,import-ready,102,0.5,118,3,"{""include"":{""studios_any"":[""2446""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,2446,Love Her Films,,69,"hierarchical network/studio, 102 post-JAV scenes"
jw:v1:studio:247,551,Naughty America (Network),Naughty America (Network),Studios,studio_spotlight,new,import-ready,818,4.03,517,34,"{""include"":{""studios_any"":[""247""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,247,Naughty America (Network),,84,"hierarchical network/studio, 818 post-JAV scenes"
jw:v1:studio:251,552,MYLF,MYLF,Studios,studio_spotlight,new,import-ready,94,0.46,94,26,"{""include"":{""studios_any"":[""251""]},""exclude"":{""tags_any"":[""9320""]}}",,,,,251,MYLF,,67,"hierarchical network/studio, 94 post-JAV scenes"
