channel_number,channel_name,channel_family,exact_scene_count,library_share_pct,include_tag_logic,include_tag_ids_all,include_tags_all,exclude_tag_logic,exclude_tag_ids_any,exclude_tags_any,include_performer_logic,include_performer_ids_all,include_performers_all,exclude_performer_logic,exclude_performer_ids_any,exclude_performers_any,include_studio_logic,include_studio_ids_any,include_studios_any,exclude_studio_logic,exclude_studio_ids_any,exclude_studios_any,filter_expression,affinity_lift,rationale
216,Toni Ribas Confidential,performer_spotlight,68,0.337,ALL,,,ANY,9320,JAV,ALL,62,Toni Ribas,ANY,,,ANY,,,ANY,,,"PERFORMER=""Toni Ribas""",,Performer spotlight; 68 exact scenes in the library.
217,The Iona Grace Channel,performer_spotlight,67,0.332,ALL,,,ANY,9320,JAV,ALL,3769,Iona Grace,ANY,,,ANY,,,ANY,,,"PERFORMER=""Iona Grace""",,Performer spotlight; 67 exact scenes in the library.
218,Olive Glass: Late Shift,performer_spotlight,66,0.327,ALL,,,ANY,9320,JAV,ALL,397,Olive Glass,ANY,,,ANY,,,ANY,,,"PERFORMER=""Olive Glass""",,Performer spotlight; 66 exact scenes in the library.
219,Maestro Spotlight,performer_spotlight,65,0.322,ALL,,,ANY,9320,JAV,ALL,5262,Maestro,ANY,,,ANY,,,ANY,,,"PERFORMER=""Maestro""",,Performer spotlight; 65 exact scenes in the library.
220,Parker Ambrose After Dark,performer_spotlight,65,0.322,ALL,,,ANY,9320,JAV,ALL,33,Parker Ambrose,ANY,,,ANY,,,ANY,,,"PERFORMER=""Parker Ambrose""",,Performer spotlight; 65 exact scenes in the library.
221,All Night with Sophia Leone,performer_spotlight,65,0.322,ALL,,,ANY,9320,JAV,ALL,1022,Sophia Leone,ANY,,,ANY,,,ANY,,,"PERFORMER=""Sophia Leone""",,Performer spotlight; 65 exact scenes in the library.
222,Angela White: Uncut,performer_spotlight,64,0.317,ALL,,,ANY,9320,JAV,ALL,546,Angela White,ANY,,,ANY,,,ANY,,,"PERFORMER=""Angela White""",,Performer spotlight; 64 exact scenes in the library.
223,Eva Lovia On Demand,performer_spotlight,64,0.317,ALL,,,ANY,9320,JAV,ALL,57,Eva Lovia,ANY,,,ANY,,,ANY,,,"PERFORMER=""Eva Lovia""",,Performer spotlight; 64 exact scenes in the library.
224,Kevin Crows Confidential,performer_spotlight,64,0.317,ALL,,,ANY,9320,JAV,ALL,867,Kevin Crows,ANY,,,ANY,,,ANY,,,"PERFORMER=""Kevin Crows""",,Performer spotlight; 64 exact scenes in the library.
225,The Kurea Hasumi Channel,performer_spotlight,34,0.169,ALL,,,ANY,9320,JAV,ALL,8926,Kurea Hasumi,ANY,,,ANY,,,ANY,,,"PERFORMER=""Kurea Hasumi""",,Performer spotlight; 64 exact scenes in the library.
226,Marco Banderas: Late Shift,performer_spotlight,65,0.322,ALL,,,ANY,9320,JAV,ALL,175,Marco Banderas,ANY,,,ANY,,,ANY,,,"PERFORMER=""Marco Banderas""",,Performer spotlight; 64 exact scenes in the library.
227,Jordi El Nino Polla Spotlight,performer_spotlight,63,0.312,ALL,,,ANY,9320,JAV,ALL,477,Jordi El Nino Polla,ANY,,,ANY,,,ANY,,,"PERFORMER=""Jordi El Nino Polla""",,Performer spotlight; 63 exact scenes in the library.
228,Dylan Ryan After Dark,performer_spotlight,62,0.307,ALL,,,ANY,9320,JAV,ALL,4041,Dylan Ryan,ANY,,,ANY,,,ANY,,,"PERFORMER=""Dylan Ryan""",,Performer spotlight; 62 exact scenes in the library.
229,All Night with Jax Slayher,performer_spotlight,62,0.307,ALL,,,ANY,9320,JAV,ALL,6,Jax Slayher,ANY,,,ANY,,,ANY,,,"PERFORMER=""Jax Slayher""",,Performer spotlight; 62 exact scenes in the library.
230,Lena Paul: Uncut,performer_spotlight,61,0.302,ALL,,,ANY,9320,JAV,ALL,559,Lena Paul,ANY,,,ANY,,,ANY,,,"PERFORMER=""Lena Paul""",,Performer spotlight; 61 exact scenes in the library.
231,Madison Ivy On Demand,performer_spotlight,61,0.302,ALL,,,ANY,9320,JAV,ALL,501,Madison Ivy,ANY,,,ANY,,,ANY,,,"PERFORMER=""Madison Ivy""",,Performer spotlight; 61 exact scenes in the library.
232,Kenna James Confidential,performer_spotlight,60,0.297,ALL,,,ANY,9320,JAV,ALL,108,Kenna James,ANY,,,ANY,,,ANY,,,"PERFORMER=""Kenna James""",,Performer spotlight; 60 exact scenes in the library.
233,The Adriana Chechik Channel,performer_spotlight,59,0.292,ALL,,,ANY,9320,JAV,ALL,219,Adriana Chechik,ANY,,,ANY,,,ANY,,,"PERFORMER=""Adriana Chechik""",,Performer spotlight; 59 exact scenes in the library.
234,Aiden Starr: Late Shift,performer_spotlight,59,0.292,ALL,,,ANY,9320,JAV,ALL,974,Aiden Starr,ANY,,,ANY,,,ANY,,,"PERFORMER=""Aiden Starr""",,Performer spotlight; 59 exact scenes in the library.
235,Sean Lawless Spotlight,performer_spotlight,59,0.292,ALL,,,ANY,9320,JAV,ALL,24,Sean Lawless,ANY,,,ANY,,,ANY,,,"PERFORMER=""Sean Lawless""",,Performer spotlight; 59 exact scenes in the library.
236,Stella Cox After Dark,performer_spotlight,59,0.292,ALL,,,ANY,9320,JAV,ALL,2623,Stella Cox,ANY,,,ANY,,,ANY,,,"PERFORMER=""Stella Cox""",,Performer spotlight; 59 exact scenes in the library.
237,All Night with Dante Colle,performer_spotlight,58,0.287,ALL,,,ANY,9320,JAV,ALL,42,Dante Colle,ANY,,,ANY,,,ANY,,,"PERFORMER=""Dante Colle""",,Performer spotlight; 58 exact scenes in the library.
238,John Long: Uncut,performer_spotlight,58,0.287,ALL,,,ANY,9320,JAV,ALL,333,John Long,ANY,,,ANY,,,ANY,,,"PERFORMER=""John Long""",,Performer spotlight; 58 exact scenes in the library.
239,Kelly Madison On Demand,performer_spotlight,58,0.287,ALL,,,ANY,9320,JAV,ALL,874,Kelly Madison,ANY,,,ANY,,,ANY,,,"PERFORMER=""Kelly Madison""",,Performer spotlight; 58 exact scenes in the library.
240,Krysta Kaos Confidential,performer_spotlight,58,0.287,ALL,,,ANY,9320,JAV,ALL,5373,Krysta Kaos,ANY,,,ANY,,,ANY,,,"PERFORMER=""Krysta Kaos""",,Performer spotlight; 58 exact scenes in the library.
241,The Peter Green Channel,performer_spotlight,58,0.287,ALL,,,ANY,9320,JAV,ALL,17,Peter Green,ANY,,,ANY,,,ANY,,,"PERFORMER=""Peter Green""",,Performer spotlight; 58 exact scenes in the library.
242,Emily Willis: Late Shift,performer_spotlight,57,0.282,ALL,,,ANY,9320,JAV,ALL,1069,Emily Willis,ANY,,,ANY,,,ANY,,,"PERFORMER=""Emily Willis""",,Performer spotlight; 57 exact scenes in the library.
243,Holly Michaels Spotlight,performer_spotlight,57,0.282,ALL,,,ANY,9320,JAV,ALL,403,Holly Michaels,ANY,,,ANY,,,ANY,,,"PERFORMER=""Holly Michaels""",,Performer spotlight; 57 exact scenes in the library.
244,Maximo Garcia After Dark,performer_spotlight,57,0.282,ALL,,,ANY,9320,JAV,ALL,1174,Maximo Garcia,ANY,,,ANY,,,ANY,,,"PERFORMER=""Maximo Garcia""",,Performer spotlight; 57 exact scenes in the library.
245,All Night with Mona Azar,performer_spotlight,57,0.282,ALL,,,ANY,9320,JAV,ALL,1368,Mona Azar,ANY,,,ANY,,,ANY,,,"PERFORMER=""Mona Azar""",,Performer spotlight; 57 exact scenes in the library.
246,Anna Bell Peaks: Uncut,performer_spotlight,53,0.263,ALL,,,ANY,9320,JAV,ALL,419,Anna Bell Peaks,ANY,,,ANY,,,ANY,,,"PERFORMER=""Anna Bell Peaks""",,Performer spotlight; 53 exact scenes in the library.
247,Avi Love On Demand,performer_spotlight,53,0.263,ALL,,,ANY,9320,JAV,ALL,1117,Avi Love,ANY,,,ANY,,,ANY,,,"PERFORMER=""Avi Love""",,Performer spotlight; 53 exact scenes in the library.
248,Charly Summer Confidential,performer_spotlight,53,0.263,ALL,,,ANY,9320,JAV,ALL,778,Charly Summer,ANY,,,ANY,,,ANY,,,"PERFORMER=""Charly Summer""",,Performer spotlight; 53 exact scenes in the library.
249,The Cherie DeVille Channel,performer_spotlight,53,0.263,ALL,,,ANY,9320,JAV,ALL,83,Cherie DeVille,ANY,,,ANY,,,ANY,,,"PERFORMER=""Cherie DeVille""",,Performer spotlight; 53 exact scenes in the library.
250,Preston Parker: Late Shift,performer_spotlight,53,0.263,ALL,,,ANY,9320,JAV,ALL,225,Preston Parker,ANY,,,ANY,,,ANY,,,"PERFORMER=""Preston Parker""",,Performer spotlight; 53 exact scenes in the library.
251,Johnny Love Spotlight,performer_spotlight,52,0.258,ALL,,,ANY,9320,JAV,ALL,263,Johnny Love,ANY,,,ANY,,,ANY,,,"PERFORMER=""Johnny Love""",,Performer spotlight; 52 exact scenes in the library.
252,Saeko Matsushita After Dark,performer_spotlight,50,0.248,ALL,,,ANY,9320,JAV,ALL,1661,Saeko Matsushita,ANY,,,ANY,,,ANY,,,"PERFORMER=""Saeko Matsushita""",,Performer spotlight; 52 exact scenes in the library.
253,All Night with Alexis Fawx,performer_spotlight,51,0.253,ALL,,,ANY,9320,JAV,ALL,478,Alexis Fawx,ANY,,,ANY,,,ANY,,,"PERFORMER=""Alexis Fawx""",,Performer spotlight; 51 exact scenes in the library.
254,Alina Belle: Uncut,performer_spotlight,51,0.253,ALL,,,ANY,9320,JAV,ALL,1891,Alina Belle,ANY,,,ANY,,,ANY,,,"PERFORMER=""Alina Belle""",,Performer spotlight; 51 exact scenes in the library.
255,Dredd On Demand,performer_spotlight,51,0.253,ALL,,,ANY,9320,JAV,ALL,995,Dredd,ANY,,,ANY,,,ANY,,,"PERFORMER=""Dredd""",,Performer spotlight; 51 exact scenes in the library.
256,Chanel Preston Confidential,performer_spotlight,50,0.248,ALL,,,ANY,9320,JAV,ALL,82,Chanel Preston,ANY,,,ANY,,,ANY,,,"PERFORMER=""Chanel Preston""",,Performer spotlight; 50 exact scenes in the library.
257,The Kendra Sunderland Channel,performer_spotlight,50,0.248,ALL,,,ANY,9320,JAV,ALL,531,Kendra Sunderland,ANY,,,ANY,,,ANY,,,"PERFORMER=""Kendra Sunderland""",,Performer spotlight; 50 exact scenes in the library.
258,Eva Elfie: Late Shift,performer_spotlight,48,0.238,ALL,,,ANY,9320,JAV,ALL,1158,Eva Elfie,ANY,,,ANY,,,ANY,,,"PERFORMER=""Eva Elfie""",,Performer spotlight; 48 exact scenes in the library.
259,Isis Love Spotlight,performer_spotlight,48,0.238,ALL,,,ANY,9320,JAV,ALL,489,Isis Love,ANY,,,ANY,,,ANY,,,"PERFORMER=""Isis Love""",,Performer spotlight; 48 exact scenes in the library.
260,Michael Stefano After Dark,performer_spotlight,48,0.238,ALL,,,ANY,9320,JAV,ALL,673,Michael Stefano,ANY,,,ANY,,,ANY,,,"PERFORMER=""Michael Stefano""",,Performer spotlight; 48 exact scenes in the library.
261,All Night with Phoenix Marie,performer_spotlight,48,0.238,ALL,,,ANY,9320,JAV,ALL,212,Phoenix Marie,ANY,,,ANY,,,ANY,,,"PERFORMER=""Phoenix Marie""",,Performer spotlight; 48 exact scenes in the library.
262,Rocco Reed: Uncut,performer_spotlight,48,0.238,ALL,,,ANY,9320,JAV,ALL,180,Rocco Reed,ANY,,,ANY,,,ANY,,,"PERFORMER=""Rocco Reed""",,Performer spotlight; 48 exact scenes in the library.
263,Christian Wilde On Demand,performer_spotlight,47,0.233,ALL,,,ANY,9320,JAV,ALL,3150,Christian Wilde,ANY,,,ANY,,,ANY,,,"PERFORMER=""Christian Wilde""",,Performer spotlight; 47 exact scenes in the library.
264,Juliette March Confidential,performer_spotlight,47,0.233,ALL,,,ANY,9320,JAV,ALL,4025,Juliette March,ANY,,,ANY,,,ANY,,,"PERFORMER=""Juliette March""",,Performer spotlight; 47 exact scenes in the library.
265,The Lisey Sweet Channel,performer_spotlight,47,0.233,ALL,,,ANY,9320,JAV,ALL,4532,Lisey Sweet,ANY,,,ANY,,,ANY,,,"PERFORMER=""Lisey Sweet""",,Performer spotlight; 47 exact scenes in the library.
266,Jason Pierce: Late Shift,performer_spotlight,46,0.228,ALL,,,ANY,9320,JAV,ALL,4936,Jason Pierce,ANY,,,ANY,,,ANY,,,"PERFORMER=""Jason Pierce""",,Performer spotlight; 46 exact scenes in the library.
267,Kira Noir Spotlight,performer_spotlight,46,0.228,ALL,,,ANY,9320,JAV,ALL,549,Kira Noir,ANY,,,ANY,,,ANY,,,"PERFORMER=""Kira Noir""",,Performer spotlight; 46 exact scenes in the library.
268,Yurizan Beltran After Dark,performer_spotlight,46,0.228,ALL,,,ANY,9320,JAV,ALL,691,Yurizan Beltran,ANY,,,ANY,,,ANY,,,"PERFORMER=""Yurizan Beltran""",,Performer spotlight; 46 exact scenes in the library.
269,All Night with Allie Addison,performer_spotlight,45,0.223,ALL,,,ANY,9320,JAV,ALL,15,Allie Addison,ANY,,,ANY,,,ANY,,,"PERFORMER=""Allie Addison""",,Performer spotlight; 45 exact scenes in the library.
270,Brick Danger: Uncut,performer_spotlight,45,0.223,ALL,,,ANY,9320,JAV,ALL,314,Brick Danger,ANY,,,ANY,,,ANY,,,"PERFORMER=""Brick Danger""",,Performer spotlight; 45 exact scenes in the library.
271,Dee Williams On Demand,performer_spotlight,45,0.223,ALL,,,ANY,9320,JAV,ALL,599,Dee Williams,ANY,,,ANY,,,ANY,,,"PERFORMER=""Dee Williams""",,Performer spotlight; 45 exact scenes in the library.
272,Karlo Karrera Confidential,performer_spotlight,45,0.223,ALL,,,ANY,9320,JAV,ALL,202,Karlo Karrera,ANY,,,ANY,,,ANY,,,"PERFORMER=""Karlo Karrera""",,Performer spotlight; 45 exact scenes in the library.
273,The Voodoo Channel,performer_spotlight,45,0.223,ALL,,,ANY,9320,JAV,ALL,979,Voodoo,ANY,,,ANY,,,ANY,,,"PERFORMER=""Voodoo""",,Performer spotlight; 45 exact scenes in the library.
274,Bambino: Late Shift,performer_spotlight,44,0.218,ALL,,,ANY,9320,JAV,ALL,3252,Bambino,ANY,,,ANY,,,ANY,,,"PERFORMER=""Bambino""",,Performer spotlight; 44 exact scenes in the library.
275,Brad Knight Spotlight,performer_spotlight,44,0.218,ALL,,,ANY,9320,JAV,ALL,430,Brad Knight,ANY,,,ANY,,,ANY,,,"PERFORMER=""Brad Knight""",,Performer spotlight; 44 exact scenes in the library.
276,Charlie Dean After Dark,performer_spotlight,44,0.218,ALL,,,ANY,9320,JAV,ALL,1556,Charlie Dean,ANY,,,ANY,,,ANY,,,"PERFORMER=""Charlie Dean""",,Performer spotlight; 44 exact scenes in the library.
277,All Night with Natalia Starr,performer_spotlight,44,0.218,ALL,,,ANY,9320,JAV,ALL,120,Natalia Starr,ANY,,,ANY,,,ANY,,,"PERFORMER=""Natalia Starr""",,Performer spotlight; 44 exact scenes in the library.
278,Nerine Mechanique: Uncut,performer_spotlight,44,0.218,ALL,,,ANY,9320,JAV,ALL,7406,Nerine Mechanique,ANY,,,ANY,,,ANY,,,"PERFORMER=""Nerine Mechanique""",,Performer spotlight; 44 exact scenes in the library.
279,Tyler Steel On Demand,performer_spotlight,44,0.218,ALL,,,ANY,9320,JAV,ALL,701,Tyler Steel,ANY,,,ANY,,,ANY,,,"PERFORMER=""Tyler Steel""",,Performer spotlight; 44 exact scenes in the library.
280,Alyx Star Confidential,performer_spotlight,43,0.213,ALL,,,ANY,9320,JAV,ALL,770,Alyx Star,ANY,,,ANY,,,ANY,,,"PERFORMER=""Alyx Star""",,Performer spotlight; 43 exact scenes in the library.
281,The Cadence Lux Channel,performer_spotlight,43,0.213,ALL,,,ANY,9320,JAV,ALL,78,Cadence Lux,ANY,,,ANY,,,ANY,,,"PERFORMER=""Cadence Lux""",,Performer spotlight; 43 exact scenes in the library.
282,Lutro Steel: Late Shift,performer_spotlight,43,0.213,ALL,,,ANY,9320,JAV,ALL,1083,Lutro Steel,ANY,,,ANY,,,ANY,,,"PERFORMER=""Lutro Steel""",,Performer spotlight; 43 exact scenes in the library.
283,Alanah Rae Spotlight,performer_spotlight,42,0.208,ALL,,,ANY,9320,JAV,ALL,1402,Alanah Rae,ANY,,,ANY,,,ANY,,,"PERFORMER=""Alanah Rae""",,Performer spotlight; 42 exact scenes in the library.
284,Ameena Green After Dark,performer_spotlight,42,0.208,ALL,,,ANY,9320,JAV,ALL,271,Ameena Green,ANY,,,ANY,,,ANY,,,"PERFORMER=""Ameena Green""",,Performer spotlight; 42 exact scenes in the library.
285,All Night with Gianna Dior,performer_spotlight,42,0.208,ALL,,,ANY,9320,JAV,ALL,512,Gianna Dior,ANY,,,ANY,,,ANY,,,"PERFORMER=""Gianna Dior""",,Performer spotlight; 42 exact scenes in the library.
286,Jennifer White: Uncut,performer_spotlight,42,0.208,ALL,,,ANY,9320,JAV,ALL,25,Jennifer White,ANY,,,ANY,,,ANY,,,"PERFORMER=""Jennifer White""",,Performer spotlight; 42 exact scenes in the library.
287,Kayla Kayden On Demand,performer_spotlight,42,0.208,ALL,,,ANY,9320,JAV,ALL,543,Kayla Kayden,ANY,,,ANY,,,ANY,,,"PERFORMER=""Kayla Kayden""",,Performer spotlight; 42 exact scenes in the library.
288,Nancy Ace Confidential,performer_spotlight,42,0.208,ALL,,,ANY,9320,JAV,ALL,1064,Nancy Ace,ANY,,,ANY,,,ANY,,,"PERFORMER=""Nancy Ace""",,Performer spotlight; 42 exact scenes in the library.
289,The Tony Rubino Channel,performer_spotlight,42,0.208,ALL,,,ANY,9320,JAV,ALL,304,Tony Rubino,ANY,,,ANY,,,ANY,,,"PERFORMER=""Tony Rubino""",,Performer spotlight; 42 exact scenes in the library.
290,Lilla Katt: Late Shift,performer_spotlight,41,0.203,ALL,,,ANY,9320,JAV,ALL,7596,Lilla Katt,ANY,,,ANY,,,ANY,,,"PERFORMER=""Lilla Katt""",,Performer spotlight; 41 exact scenes in the library.
291,Tana Lea Spotlight,performer_spotlight,41,0.203,ALL,,,ANY,9320,JAV,ALL,4307,Tana Lea,ANY,,,ANY,,,ANY,,,"PERFORMER=""Tana Lea""",,Performer spotlight; 41 exact scenes in the library.
292,Anikka Albrite After Dark,performer_spotlight,40,0.198,ALL,,,ANY,9320,JAV,ALL,66,Anikka Albrite,ANY,,,ANY,,,ANY,,,"PERFORMER=""Anikka Albrite""",,Performer spotlight; 40 exact scenes in the library.
293,All Night with Jovan Jordan,performer_spotlight,40,0.198,ALL,,,ANY,9320,JAV,ALL,303,Jovan Jordan,ANY,,,ANY,,,ANY,,,"PERFORMER=""Jovan Jordan""",,Performer spotlight; 40 exact scenes in the library.
294,Little Puck: Uncut,performer_spotlight,40,0.198,ALL,,,ANY,9320,JAV,ALL,2016,Little Puck,ANY,,,ANY,,,ANY,,,"PERFORMER=""Little Puck""",,Performer spotlight; 40 exact scenes in the library.
295,Maestro Stefanos On Demand,performer_spotlight,40,0.198,ALL,,,ANY,9320,JAV,ALL,7043,Maestro Stefanos,ANY,,,ANY,,,ANY,,,"PERFORMER=""Maestro Stefanos""",,Performer spotlight; 40 exact scenes in the library.
296,Alina Li Confidential,performer_spotlight,39,0.193,ALL,,,ANY,9320,JAV,ALL,370,Alina Li,ANY,,,ANY,,,ANY,,,"PERFORMER=""Alina Li""",,Performer spotlight; 39 exact scenes in the library.
297,The Athena Anderson Channel,performer_spotlight,40,0.198,ALL,,,ANY,9320,JAV,ALL,728,Athena Anderson,ANY,,,ANY,,,ANY,,,"PERFORMER=""Athena Anderson""",,Performer spotlight; 39 exact scenes in the library.
298,Kimmy Granger: Late Shift,performer_spotlight,39,0.193,ALL,,,ANY,9320,JAV,ALL,893,Kimmy Granger,ANY,,,ANY,,,ANY,,,"PERFORMER=""Kimmy Granger""",,Performer spotlight; 39 exact scenes in the library.
299,Monique Alexander Spotlight,performer_spotlight,39,0.193,ALL,,,ANY,9320,JAV,ALL,118,Monique Alexander,ANY,,,ANY,,,ANY,,,"PERFORMER=""Monique Alexander""",,Performer spotlight; 39 exact scenes in the library.
300,Aidra Fox After Dark,performer_spotlight,38,0.188,ALL,,,ANY,9320,JAV,ALL,633,Aidra Fox,ANY,,,ANY,,,ANY,,,"PERFORMER=""Aidra Fox""",,Performer spotlight; 38 exact scenes in the library.
301,All Night with Jack Hammer,performer_spotlight,38,0.188,ALL,,,ANY,9320,JAV,ALL,6017,Jack Hammer,ANY,,,ANY,,,ANY,,,"PERFORMER=""Jack Hammer""",,Performer spotlight; 38 exact scenes in the library.
302,Keisha Grey: Uncut,performer_spotlight,38,0.188,ALL,,,ANY,9320,JAV,ALL,567,Keisha Grey,ANY,,,ANY,,,ANY,,,"PERFORMER=""Keisha Grey""",,Performer spotlight; 38 exact scenes in the library.
303,Kristina Grace On Demand,performer_spotlight,38,0.188,ALL,,,ANY,9320,JAV,ALL,4887,Kristina Grace,ANY,,,ANY,,,ANY,,,"PERFORMER=""Kristina Grace""",,Performer spotlight; 38 exact scenes in the library.
304,Penny Pax Confidential,performer_spotlight,38,0.188,ALL,,,ANY,9320,JAV,ALL,123,Penny Pax,ANY,,,ANY,,,ANY,,,"PERFORMER=""Penny Pax""",,Performer spotlight; 38 exact scenes in the library.
305,The Ricky Spanish Channel,performer_spotlight,38,0.188,ALL,,,ANY,9320,JAV,ALL,503,Ricky Spanish,ANY,,,ANY,,,ANY,,,"PERFORMER=""Ricky Spanish""",,Performer spotlight; 38 exact scenes in the library.
306,Ana Foxxx: Late Shift,performer_spotlight,37,0.183,ALL,,,ANY,9320,JAV,ALL,846,Ana Foxxx,ANY,,,ANY,,,ANY,,,"PERFORMER=""Ana Foxxx""",,Performer spotlight; 37 exact scenes in the library.
307,Cherry Kiss Spotlight,performer_spotlight,37,0.183,ALL,,,ANY,9320,JAV,ALL,1173,Cherry Kiss,ANY,,,ANY,,,ANY,,,"PERFORMER=""Cherry Kiss""",,Performer spotlight; 37 exact scenes in the library.
308,Chloe Amour After Dark,performer_spotlight,37,0.183,ALL,,,ANY,9320,JAV,ALL,85,Chloe Amour,ANY,,,ANY,,,ANY,,,"PERFORMER=""Chloe Amour""",,Performer spotlight; 37 exact scenes in the library.
309,All Night with Fiona Frost,performer_spotlight,37,0.183,ALL,,,ANY,9320,JAV,ALL,4467,Fiona Frost,ANY,,,ANY,,,ANY,,,"PERFORMER=""Fiona Frost""",,Performer spotlight; 37 exact scenes in the library.
310,GI Joey: Uncut,performer_spotlight,37,0.183,ALL,,,ANY,9320,JAV,ALL,330,GI Joey,ANY,,,ANY,,,ANY,,,"PERFORMER=""GI Joey""",,Performer spotlight; 37 exact scenes in the library.
311,Hollywood Cash On Demand,performer_spotlight,37,0.183,ALL,,,ANY,9320,JAV,ALL,30,Hollywood Cash,ANY,,,ANY,,,ANY,,,"PERFORMER=""Hollywood Cash""",,Performer spotlight; 37 exact scenes in the library.
312,Jade Maris Confidential,performer_spotlight,37,0.183,ALL,,,ANY,9320,JAV,ALL,3533,Jade Maris,ANY,,,ANY,,,ANY,,,"PERFORMER=""Jade Maris""",,Performer spotlight; 37 exact scenes in the library.
313,The Jane Wilde Channel,performer_spotlight,37,0.183,ALL,,,ANY,9320,JAV,ALL,595,Jane Wilde,ANY,,,ANY,,,ANY,,,"PERFORMER=""Jane Wilde""",,Performer spotlight; 37 exact scenes in the library.
314,Jillian Janson: Late Shift,performer_spotlight,37,0.183,ALL,,,ANY,9320,JAV,ALL,105,Jillian Janson,ANY,,,ANY,,,ANY,,,"PERFORMER=""Jillian Janson""",,Performer spotlight; 37 exact scenes in the library.
315,Dorian Del Isla Spotlight,performer_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,761,Dorian Del Isla,ANY,,,ANY,,,ANY,,,"PERFORMER=""Dorian Del Isla""",,Performer spotlight; 36 exact scenes in the library.
316,Juan El Caballo Loco After Dark,performer_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,16,Juan El Caballo Loco,ANY,,,ANY,,,ANY,,,"PERFORMER=""Juan El Caballo Loco""",,Performer spotlight; 36 exact scenes in the library.
317,All Night with Lexington Steele,performer_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,192,Lexington Steele,ANY,,,ANY,,,ANY,,,"PERFORMER=""Lexington Steele""",,Performer spotlight; 36 exact scenes in the library.
318,Liz Jordan: Uncut,performer_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,983,Liz Jordan,ANY,,,ANY,,,ANY,,,"PERFORMER=""Liz Jordan""",,Performer spotlight; 36 exact scenes in the library.
319,Mandingo On Demand,performer_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,423,Mandingo,ANY,,,ANY,,,ANY,,,"PERFORMER=""Mandingo""",,Performer spotlight; 36 exact scenes in the library.
320,Max Dyor Confidential,performer_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,1520,Max Dyor,ANY,,,ANY,,,ANY,,,"PERFORMER=""Max Dyor""",,Performer spotlight; 36 exact scenes in the library.
321,The Pablo Ferrari Channel,performer_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,1618,Pablo Ferrari,ANY,,,ANY,,,ANY,,,"PERFORMER=""Pablo Ferrari""",,Performer spotlight; 36 exact scenes in the library.
322,Stella Sedona: Late Shift,performer_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,787,Stella Sedona,ANY,,,ANY,,,ANY,,,"PERFORMER=""Stella Sedona""",,Performer spotlight; 36 exact scenes in the library.
323,Vanna Bardot Spotlight,performer_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,1135,Vanna Bardot,ANY,,,ANY,,,ANY,,,"PERFORMER=""Vanna Bardot""",,Performer spotlight; 36 exact scenes in the library.
324,Veronica Avluv After Dark,performer_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,2137,Veronica Avluv,ANY,,,ANY,,,ANY,,,"PERFORMER=""Veronica Avluv""",,Performer spotlight; 36 exact scenes in the library.
325,All Night with Alexis Tae,performer_spotlight,35,0.173,ALL,,,ANY,9320,JAV,ALL,524,Alexis Tae,ANY,,,ANY,,,ANY,,,"PERFORMER=""Alexis Tae""",,Performer spotlight; 35 exact scenes in the library.
326,Anna Claire Clouds: Uncut,performer_spotlight,35,0.173,ALL,,,ANY,9320,JAV,ALL,834,Anna Claire Clouds,ANY,,,ANY,,,ANY,,,"PERFORMER=""Anna Claire Clouds""",,Performer spotlight; 35 exact scenes in the library.
327,Beretta James On Demand,performer_spotlight,35,0.173,ALL,,,ANY,9320,JAV,ALL,3993,Beretta James,ANY,,,ANY,,,ANY,,,"PERFORMER=""Beretta James""",,Performer spotlight; 35 exact scenes in the library.
